id,nba_id,display_name,first_name,last_name,roster_status,from_year,to_year,player_code,team_id,team_city,team_name,team_abbreviation,team_code
numeric,numeric,string,string,string,enum,numeric,numeric,string,numeric,string,string,string,string
2317,77375,Andrew Levane,Andrew,Levane,0,1948,1952,HISTADD_fuzzy_levane,0,,,,
2318,77376,Lafayette Lever,Lafayette,Lever,0,1982,1993,HISTADD_fat_lever,0,,,,
2319,77377,Cliff Levingston,Cliff,Levingston,0,1982,1994,HISTADD_cliff_levingston,0,,,,
2320,77385,Bobby Lewis,Bobby,Lewis,0,1967,1970,HISTADD_bobby_lewis,0,,,,
2321,736,Cedric Lewis,Cedric,Lewis,0,1995,1995,cedric_lewis,0,,,,
2322,77379,Fred Lewis,Fred,Lewis,0,1948,1949,HISTADD_fred_lewis,0,,,,
2323,77380,Freddie Lewis,Freddie,Lewis,0,1966,1976,HISTADD_freddie_lewis,0,,,,
2324,77381,Grady Lewis,Grady,Lewis,0,1946,1948,HISTADD_grady_lewis,0,,,,
2325,729,Martin Lewis,Martin,Lewis,0,1995,1996,martin_lewis,0,,,,
2326,1900,Quincy Lewis,Quincy,Lewis,0,1999,2003,quincy_lewis,0,,,,
2327,77383,Ralph Lewis,Ralph,Lewis,0,1987,1989,HISTADD_ralph_lewis,0,,,,
2328,1740,Rashard Lewis,Rashard,Lewis,0,1998,2013,rashard_lewis,0,,,,
2329,77384,Reggie Lewis,Reggie,Lewis,0,1987,1992,HISTADD_reggie_lewis,0,,,,
2330,77386,Marcus Liberty,Marcus,Liberty,0,1990,1993,HISTADD_marcus_liberty,0,,,,
2331,77387,Todd Lichti,Todd,Lichti,0,1989,1993,HISTADD_todd_lichti,0,,,,
2332,202732,DeAndre Liggins,DeAndre,Liggins,1,2011,2017,deandre_liggins,1610612740,New Orleans,Pelicans,NOP,pelicans
2333,77388,Bill Ligon,Bill,Ligon,0,1974,1974,HISTADD_bill_ligon,0,,,,
2334,203081,Damian Lillard,Damian,Lillard,1,2012,2018,damian_lillard,1610612757,Portland,Trail Blazers,POR,blazers
2335,202391,Jeremy Lin,Jeremy,Lin,1,2010,2018,jeremy_lin,1610612751,Brooklyn,Nets,BKN,nets
2336,77389,Steve Lingenfelter,Steve,Lingenfelter,0,1982,1983,HISTADD_steve_lingenfelter,0,,,,
2337,175,Alton Lister,Alton,Lister,0,1981,1997,alton_lister,0,,,,
2338,988,Randy Livingston,Randy,Livingston,0,1996,2006,randy_livingston,0,,,,
2339,2733,Shaun Livingston,Shaun,Livingston,1,2004,2018,shaun_livingston,1610612744,Golden State,Warriors,GSW,warriors
2340,77392,Ron Livingstone,Ron,Livingstone,0,1949,1950,HISTADD_ron_livingstone,0,,,,
2341,1024,Horacio Llamas,Horacio,Llamas,0,1996,2002,horacio_llamas,0,,,,
2342,77394,Earl Lloyd,Earl,Lloyd,0,1950,1959,HISTADD_bigcat_lloyd,0,,,,
2343,77395,Lewis Lloyd,Lewis,Lloyd,0,1981,1989,HISTADD_lewis_lloyd,0,,,,
2344,77396,Scott Lloyd,Scott,Lloyd,0,1976,1982,HISTADD_scott_lloyd,0,,,,
2345,77397,Bob Lochmueller,Bob,Lochmueller,0,1952,1952,HISTADD_bob_lochmueller,0,,,,
2346,77398,Robert Lock,Robert,Lock,0,1988,1988,HISTADD_rob_lock,0,,,,
2347,77399,Darrell Lockhart,Darrell,Lockhart,0,1983,1983,HISTADD_darrell_lockhart,0,,,,
2348,1100,Ian Lockhart,Ian,Lockhart,0,1990,1990,ian_lockhart,0,,,,
2349,77401,Kevin Loder,Kevin,Loder,0,1981,1983,HISTADD_kevin_loder,0,,,,
2350,77402,Don Lofgran,Don,Lofgran,0,1950,1953,HISTADD_donald_lofgran,0,,,,
2351,1629155,Zach Lofton,Zach,Lofton,0,2018,2018,zach_lofton,0,,,,
2352,77403,Johnny Logan,Johnny,Logan,0,1946,1950,HISTADD_johnny_logan,0,,,,
2353,38,Brad Lohaus,Brad,Lohaus,0,1987,1997,brad_lohaus,0,,,,
2354,1609,Art Long,Art,Long,0,2000,2002,art_long,0,,,,
2355,3,Grant Long,Grant,Long,0,1988,2002,grant_long,0,,,,
2356,1381,John Long,John,Long,0,1978,1996,john_long,0,,,,
2357,77406,Paul Long,Paul,Long,0,1967,1970,HISTADD_paul_long,0,,,,
2358,1627848,Shawn Long,Shawn,Long,0,2016,2016,shawn_long,0,,,,
2359,26,Luc Longley,Luc,Longley,0,1991,2000,luc_longley,0,,,,
2360,1626172,Kevon Looney,Kevon,Looney,1,2015,2018,kevon_looney,1610612744,Golden State,Warriors,GSW,warriors
2361,201572,Brook Lopez,Brook,Lopez,1,2008,2018,brook_lopez,1610612747,Los Angeles,Lakers,LAL,lakers
2362,1732,Felipe Lopez,Felipe,Lopez,0,1998,2002,felipe_lopez,0,,,,
2363,2221,Raul Lopez,Raul,Lopez,0,2002,2004,raul_lopez,0,,,,
2364,201577,Robin Lopez,Robin,Lopez,1,2008,2018,robin_lopez,1610612741,Chicago,Bulls,CHI,bulls
2365,943,Ryan Lorthridge,Ryan,Lorthridge,0,1994,1994,ryan_lorthridge,0,,,,
2366,77409,Jim Loscutoff,Jim,Loscutoff,0,1955,1963,HISTADD_jim_loscutoff,0,,,,
2367,77410,Plummer Lott,Plummer,Lott,0,1967,1968,HISTADD_plummer_lott,0,,,,
2368,77411,Kevin Loughery,Kevin,Loughery,0,1962,1972,HISTADD_kevin_loughery,0,,,,
2369,77412,Bob Love,Bob,Love,0,1966,1976,HISTADD_butterbean_love,0,,,,
2370,201567,Kevin Love,Kevin,Love,1,2008,2018,kevin_love,1610612739,Cleveland,Cavaliers,CLE,cavaliers
2371,77413,Stan Love,Stan,Love,0,1971,1974,HISTADD_stan_love,0,,,,
2372,77414,Clyde Lovellette,Clyde,Lovellette,0,1953,1963,HISTADD_clyde_lovellette,0,,,,
2373,77415,Sidney Lowe,Sidney,Lowe,0,1983,1989,HISTADD_sidney_lowe,0,,,,
2374,77416,Chuck Lowery,Chuck,Lowery,0,1971,1971,HISTADD_chuck_lowery,0,,,,
2375,200768,Kyle Lowry,Kyle,Lowry,1,2006,2018,kyle_lowry,1610612761,Toronto,Raptors,TOR,raptors
2376,1628070,Jordan Loyd,Jordan,Loyd,0,2018,2018,jordan_loyd,0,,,,
2377,77417,Al Lucas,Al,Lucas,0,1948,1948,HISTADD_lukey_lucas,0,,,,
2378,77418,Jerry Lucas,Jerry,Lucas,0,1963,1973,HISTADD_jerry_lucas,0,,,,
2379,77419,John Lucas,John,Lucas,0,1976,1989,HISTADD_john_lucas,0,,,,
2380,203564,Kalin Lucas,Kalin,Lucas,0,2014,2018,kalin_lucas,0,,,,
2381,77420,Maurice Lucas,Maurice,Lucas,0,1976,1987,HISTADD_maurice_lucas,0,,,,
2382,101249,John Lucas III,John,Lucas III,0,2005,2016,john_lucas iii,0,,,,
2383,77421,Ted Luckenbill,Ted,Luckenbill,0,1961,1962,HISTADD_ted_luckenbill,0,,,,
2384,1731,Tyronn Lue,Tyronn,Lue,0,1998,2008,tyronn_lue,0,,,,
2385,77422,Jim Luisi,Jim,Luisi,0,1953,1953,HISTADD_jim_luisi,0,,,,
2386,77423,Al Lujack,Al,Lujack,0,1946,1946,HISTADD_al_lujack,0,,,,
2387,77424,Phil Lumpkin,Phil,Lumpkin,0,1974,1975,HISTADD_phil_lumpkin,0,,,,
2388,77425,Ray Lumpp,Ray,Lumpp,0,1948,1952,HISTADD_ray_lumpp,0,,,,
2389,1627789,Timothe Luwawu-Cabarrot,Timothe,Luwawu-Cabarrot,1,2016,2018,timothe_luwawu-cabarrot,1610612755,Philadelphia,76ers,PHI,sixers
2390,1628399,Tyler Lydon,Tyler,Lydon,1,2017,2018,tyler_lydon,1610612743,Denver,Nuggets,DEN,nuggets
2391,1626168,Trey Lyles,Trey,Lyles,1,2015,2018,trey_lyles,1610612743,Denver,Nuggets,DEN,nuggets
2392,248,George Lynch,George,Lynch,0,1993,2004,george_lynch,0,,,,
2393,77426,Kevin Lynch,Kevin,Lynch,0,1991,1992,HISTADD_kevin_lynch,0,,,,
2394,77427,Mike Lynn,Mike,Lynn,0,1969,1970,HISTADD_mike_lynn,0,,,,
2395,1627815,Sheldon Mac,Sheldon,Mac,0,2016,2016,sheldon_mac,0,,,,
2396,1928,Todd MacCulloch,Todd,MacCulloch,0,1999,2003,todd_macculloch,0,,,,
2397,77430,Ronnie MacGilvray,Ronnie,MacGilvray,0,1954,1954,HISTADD_ronnie_macgilvray,0,,,,
2398,931,Don MacLean,Don,MacLean,0,1992,2000,don_maclean,0,,,,
2399,77428,Mike Macaluso,Mike,Macaluso,0,1973,1973,HISTADD_mike_macaluso,0,,,,
2400,77429,Ed Macauley,Ed,Macauley,0,1949,1958,HISTADD_ed_macauley,0,,,,
2401,203159,Scott Machado,Scott,Machado,0,2012,2018,scott_machado,0,,,,
2402,101178,Arvydas Macijauskas,Arvydas,Macijauskas,0,2005,2005,arvydas_macijauskas,0,,,,
2403,77432,Ollie Mack,Ollie,Mack,0,1979,1981,HISTADD_ollie_mack,0,,,,
2404,694,Sam Mack,Sam,Mack,0,1992,2001,sam_mack,0,,,,
2405,202714,Shelvin Mack,Shelvin,Mack,0,2011,2018,shelvin_mack,0,,,,
2406,1635,Malcolm Mackey,Malcolm,Mackey,0,1993,1993,malcolm_mackey,0,,,,
2407,77435,Rudy Macklin,Rudy,Macklin,0,1981,1983,HISTADD_rudy_macklin,0,,,,
2408,202731,Vernon Macklin,Vernon,Macklin,0,2011,2011,vernon_macklin,0,,,,
2409,77436,Johnny Macknowski,Johnny,Macknowski,0,1949,1950,HISTADD_whitey_macknowski,0,,,,
2410,1629133,Daryl Macon,Daryl,Macon,0,2018,2018,daryl_macon,0,,,,
2411,1855,Mark Macon,Mark,Macon,0,1991,1998,mark_macon,0,,,,
2412,1629122,J.P. Macura,J.P.,Macura,0,2018,2018,jp_macura,0,,,,
2413,77438,Kyle Macy,Kyle,Macy,0,1980,1986,HISTADD_kyle_macy,0,,,,
2414,77439,Jack Maddox,Jack,Maddox,0,1948,1948,HISTADD_jack_maddox,0,,,,
2415,2432,Tito Maddox,Tito,Maddox,0,2002,2002,tito_maddox,0,,,,
2416,1666,Gerald Madkins,Gerald,Madkins,0,1993,1997,gerald_madkins,0,,,,
2417,2058,Mark Madsen,Mark,Madsen,0,2000,2008,mark_madsen,0,,,,
2418,77441,Norm Mager,Norm,Mager,0,1950,1950,HISTADD_norm_mager,0,,,,
2419,203705,Josh Magette,Josh,Magette,1,2017,2017,josh_magette,1610612737,Atlanta,Hawks,ATL,hawks
2420,1894,Corey Maggette,Corey,Maggette,0,1999,2012,corey_maggette,0,,,,
2421,77442,Dave Magley,Dave,Magley,0,1982,1982,HISTADD_dave_magley,0,,,,
2422,2048,Jamaal Magloire,Jamaal,Magloire,0,2000,2011,jamaal_magloire,0,,,,
2423,101133,Ian Mahinmi,Ian,Mahinmi,1,2007,2018,ian_mahinmi,1610612764,Washington,Wizards,WAS,wizards
2424,77443,John Mahnken,John,Mahnken,0,1946,1952,HISTADD_longjohn;stretch_mahnken,0,,,,
2425,77444,Francis Mahoney,Francis,Mahoney,0,1952,1953,HISTADD_mo_mahoney,0,,,,
2426,328,Rick Mahorn,Rick,Mahorn,0,1980,1998,rick_mahorn,0,,,,
2427,105,Dan Majerle,Dan,Majerle,0,1988,2001,dan_majerle,0,,,,
2428,200970,Renaldo Major,Renaldo,Major,0,2006,2006,renaldo_major,0,,,,
2429,1627748,Thon Maker,Thon,Maker,1,2016,2018,thon_maker,1610612749,Milwaukee,Bucks,MIL,bucks
2430,77447,Lionel Malamed,Lionel,Malamed,0,1948,1948,HISTADD_lionel_malamed,0,,,,
2431,117,Jeff Malone,Jeff,Malone,0,1983,1995,jeff_malone,0,,,,
2432,252,Karl Malone,Karl,Malone,0,1985,2003,karl_malone,0,,,,
2433,77449,Moses Malone,Moses,Malone,0,1976,1994,HISTADD_moses_malone,0,,,,
2434,1074,Matt Maloney,Matt,Maloney,0,1996,2002,matt_maloney,0,,,,
2435,77450,Steve Malovic,Steve,Malovic,0,1979,1979,lon_babby,0,,,,
2436,77451,Ted Manakas,Ted,Manakas,0,1973,1973,HISTADD_ted_manakas,0,,,,
2437,77452,John Mandic,John,Mandic,0,1948,1949,HISTADD_john_mandic,0,,,,
2438,77453,Frank Mangiapane,Frank,Mangiapane,0,1946,1946,HISTADD_frank_mangiapane,0,,,,
2439,986,Marcus Mann,Marcus,Mann,0,1996,1997,marcus_mann,0,,,,
2440,330,Danny Manning,Danny,Manning,0,1988,2002,danny_manning,0,,,,
2441,77454,Ed Manning,Ed,Manning,0,1967,1970,HISTADD_ed_manning,0,,,,
2442,316,Richard Manning,Richard,Manning,0,1995,1996,richard_manning,0,,,,
2443,77456,Pace Mannion,Pace,Mannion,0,1983,1988,HISTADD_pace_mannion,0,,,,
2444,77457,Nick Mantis,Nick,Mantis,0,1959,1962,HISTADD_nick_mantis,0,,,,
2445,77459,Pete Maravich,Pete,Maravich,0,1970,1979,HISTADD_pete_maravich,0,,,,
2446,77458,Peter Maravich,Peter,Maravich,0,1946,1946,HISTADD_press_maravich,0,,,,
2447,203906,Devyn Marble,Devyn,Marble,0,2014,2015,devyn_marble,0,,,,
2448,77460,Roy Marble,Roy,Marble,0,1989,1993,HISTADD_roy_marble,0,,,,
2449,950,Stephon Marbury,Stephon,Marbury,0,1996,2008,stephon_marbury,0,,,,
2450,36,Sarunas Marciulionis,Sarunas,Marciulionis,0,1989,1996,sarunas_marciulionis,0,,,,
2451,77462,Saul Mariaschin,Saul,Mariaschin,0,1947,1947,HISTADD_saul_mariaschin,0,,,,
2452,77463,Jack Marin,Jack,Marin,0,1966,1976,HISTADD_jack_marin,0,,,,
2453,1890,Shawn Marion,Shawn,Marion,0,1999,2014,shawn_marion,0,,,,
2454,1626246,Boban Marjanovic,Boban,Marjanovic,1,2015,2018,boban_marjanovic,1610612746,LA,Clippers,LAC,clippers
2455,1628374,Lauri Markkanen,Lauri,Markkanen,1,2017,2018,lauri_markkanen,1610612741,Chicago,Bulls,CHI,bulls
2456,200806,Damir Markota,Damir,Markota,0,2006,2006,damir_markota,0,,,,
2457,1752,Sean Marks,Sean,Marks,0,1998,2010,sean_marks,0,,,,
2458,77464,Harvey Marlatt,Harvey,Marlatt,0,1970,1972,HISTADD_harvey_marlatt,0,,,,
2459,77465,Eric Marsh,Eric,Marsh,0,1977,1977,HISTADD_ricky_marsh,0,,,,
2460,77466,Jim Marsh,Jim,Marsh,0,1971,1971,HISTADD_jim_marsh,0,,,,
2461,681,Donny Marshall,Donny,Marshall,0,1995,2002,donny_marshall,0,,,,
2462,923,Donyell Marshall,Donyell,Marshall,0,1994,2008,donyell_marshall,0,,,,
2463,203088,Kendall Marshall,Kendall,Marshall,0,2012,2015,kendall_marshall,0,,,,
2464,101185,Rawle Marshall,Rawle,Marshall,0,2005,2006,rawle_marshall,0,,,,
2465,77467,Tom Marshall,Tom,Marshall,0,1954,1958,HISTADD_tom_marshall,0,,,,
2466,77468,Vester Marshall,Vester,Marshall,0,1973,1973,HISTADD_vester_marshall,0,,,,
2467,77481,Bill Martin,Bill,Martin,0,1985,1987,HISTADD_bill_martin,0,,,,
2468,77478,Bob Martin,Bob,Martin,0,1993,1994,HISTADD_bob_martin,0,,,,
2469,77469,Brian Martin,Brian,Martin,0,1985,1985,HISTADD_brian_martin,0,,,,
2470,201858,Cartier Martin,Cartier,Martin,0,2008,2014,cartier_martin,0,,,,
2471,733,Cuonzo Martin,Cuonzo,Martin,0,1995,1996,cuonzo_martin,0,,,,
2472,239,Darrick Martin,Darrick,Martin,0,1994,2007,darrick_martin,0,,,,
2473,77473,Don Martin,Don,Martin,0,1946,1948,HISTADD_don_martin,0,,,,
2474,77471,Donald Martin,Donald,Martin,0,1946,1947,HISTADD_dino_martin,0,,,,
2475,77472,Fernando Martin,Fernando,Martin,0,1986,1986,HISTADD_fernando_martin,0,,,,
2476,1626185,Jarell Martin,Jarell,Martin,1,2015,2018,jarell_martin,1610612763,Memphis,Grizzlies,MEM,grizzlies
2477,77474,Jeff Martin,Jeff,Martin,0,1989,1990,HISTADD_jeff_martin,0,,,,
2478,2030,Kenyon Martin,Kenyon,Martin,0,2000,2014,kenyon_martin,0,,,,
2479,2755,Kevin Martin,Kevin,Martin,0,2004,2015,kevin_martin,0,,,,
2480,77475,Larue Martin,Larue,Martin,0,1972,1975,HISTADD_larue_martin,0,,,,
2481,77476,Mo Martin,Mo,Martin,0,1986,1987,HISTADD_mo_martin,0,,,,
2482,77477,Phil Martin,Phil,Martin,0,1954,1954,HISTADD_phil_martin,0,,,,
2483,77479,Ronald Martin,Ronald,Martin,0,1961,1961,HISTADD_whitey_martin,0,,,,
2484,77480,Slater Martin,Slater,Martin,0,1949,1959,HISTADD_slater_martin,0,,,,
2485,469,Jamal Mashburn,Jamal,Mashburn,0,1993,2003,jamal_mashburn,0,,,,
2486,77482,Al Masino,Al,Masino,0,1952,1953,HISTADD_al_masino,0,,,,
2487,193,Anthony Mason,Anthony,Mason,0,1989,2002,anthony_mason,0,,,,
2488,2046,Desmond Mason,Desmond,Mason,0,2000,2009,desmond_mason,0,,,,
2489,1628412,Frank Mason,Frank,Mason,1,2017,2018,frank_mason,1610612758,Sacramento,Kings,SAC,kings
2490,2427,Roger Mason Jr.,Roger,Mason Jr.,0,2002,2013,roger_mason jr.,0,,,,
2491,763,Tony Massenburg,Tony,Massenburg,0,1990,2004,tony_massenburg,0,,,,
2492,77483,Eddie Mast,Eddie,Mast,0,1970,1972,HISTADD_eddie_mast,0,,,,
2493,1628999,Yante Maten,Yante,Maten,0,2018,2018,yaten_maten,0,,,,
2494,1628493,Mangok Mathiang,Mangok,Mathiang,1,2017,2017,mangok_mathiang,1610612766,Charlotte,Hornets,CHA,hornets
2495,77484,Wes Matthews,Wes,Matthews,0,1980,1989,HISTADD_wes_matthews,0,,,,
2496,202083,Wesley Matthews,Wesley,Matthews,1,2009,2018,wesley_matthews,1610612742,Dallas,Mavericks,DAL,mavericks
2497,77485,Ariel Maughan,Ariel,Maughan,0,1946,1950,HISTADD_ace_maughan,0,,,,
2498,77486,Marlon Maxey,Marlon,Maxey,0,1992,1993,HISTADD_marlon_maxey,0,,,,
2499,101131,Jason Maxiell,Jason,Maxiell,0,2005,2014,jason_maxiell,0,,,,
2500,77487,Cedric Maxwell,Cedric,Maxwell,0,1977,1987,HISTADD_cedric_maxwell,0,,,,
2501,137,Vernon Maxwell,Vernon,Maxwell,0,1988,2000,vernon_maxwell,0,,,,
2502,77489,Don May,Don,May,0,1968,1974,HISTADD_don_may,0,,,,
2503,77490,Scott May,Scott,May,0,1976,1982,HISTADD_scott_may,0,,,,
2504,101118,Sean May,Sean,May,0,2005,2009,sean_may,0,,,,
2505,195,Lee Mayberry,Lee,Mayberry,0,1992,1998,lee_mayberry,0,,,,
2506,77492,Clyde Mayes,Clyde,Mayes,0,1975,1976,HISTADD_clyde_mayes,0,,,,
2507,77493,Tharon Mayes,Tharon,Mayes,0,1991,1991,HISTADD_tharon_mayes,0,,,,
2508,77495,Bill Mayfield,Bill,Mayfield,0,1980,1980,HISTADD_bill_mayfield,0,,,,
2509,77494,Ken Mayfield,Ken,Mayfield,0,1975,1975,HISTADD_ken_mayfield,0,,,,
2510,201953,Eric Maynor,Eric,Maynor,0,2009,2013,eric_maynor,0,,,,
2511,201564,O.J. Mayo,O.J.,Mayo,0,2008,2015,o.j._mayo,0,,,,
2512,77496,Travis Mays,Travis,Mays,0,1990,1992,HISTADD_travis_mays,0,,,,
2513,77497,Matt Mazza,Matt,Mazza,0,1949,1949,HISTADD_matt_mazza,0,,,,
2514,201601,Luc Mbah a Moute,Luc,Mbah a Moute,1,2008,2018,luc_mbah a moute,1610612745,Houston,Rockets,HOU,rockets
2515,2788,DJ Mbenga,DJ,Mbenga,0,2004,2010,dj_mbenga,0,,,,
2516,77498,Bob McAdoo,Bob,McAdoo,0,1972,1985,HISTADD_bob_mcadoo,0,,,,
2517,203949,James Michael McAdoo,James Michael,McAdoo,0,2014,2017,james michael_mcadoo,0,,,,
2518,77499,Ken McBride,Ken,McBride,0,1954,1954,HISTADD_ken_mcbride,0,,,,
2519,1628769,Tahjere McCall,Tahjere,McCall,0,2018,2018,tahjere_mccall,0,,,,
2520,203492,Ray McCallum,Ray,McCallum,0,2013,2015,ray_mccallum,0,,,,
2521,737,Bob McCann,Bob,McCann,0,1989,1997,bob_mccann,0,,,,
2522,77500,Brendan McCann,Brendan,McCann,0,1957,1959,HISTADD_brendan_mccann,0,,,,
2523,77502,Mel McCants,Mel,McCants,0,1989,1989,HISTADD_mel_mccants,0,,,,
2524,101119,Rashad McCants,Rashad,McCants,0,2005,2008,rashad_mccants,0,,,,
2525,77503,Mike McCarron,Mike,McCarron,0,1946,1949,HISTADD_mike_mccarron,0,,,,
2526,77504,Andre McCarter,Andre,McCarter,0,1976,1980,HISTADD_andre_mccarter,0,,,,
2527,77505,Willie McCarter,Willie,McCarter,0,1969,1971,HISTADD_willie_mccarter,0,,,,
2528,77506,Johnny McCarthy,Johnny,McCarthy,0,1956,1963,HISTADD_johnny_mccarthy,0,,,,
2529,77507,Howie McCarty,Howie,McCarty,0,1946,1946,HISTADD_howie_mccarty,0,,,,
2530,1820,Kelly McCarty,Kelly,McCarty,0,1998,1998,kelly_mccarty,0,,,,
2531,962,Walter McCarty,Walter,McCarty,0,1996,2005,walter_mccarty,0,,,,
2532,1043,Amal McCaskill,Amal,McCaskill,0,1996,2003,amal_mccaskill,0,,,,
2533,1627775,Patrick McCaw,Patrick,McCaw,1,2016,2018,patrick_mccaw,1610612744,Golden State,Warriors,GSW,warriors
2534,77509,Dwayne McClain,Dwayne,McClain,0,1985,1985,HISTADD_dwayne_mcclain,0,,,,
2535,77510,"Ted, Hound Dog McClain","Ted, Hound Dog",McClain,0,1976,1978,HISTADD_ted_mcclain,0,,,,
2536,2082,Dan McClintock,Dan,McClintock,0,2000,2000,dan_mcclintock,0,,,,
2537,77512,Jack McCloskey,Jack,McCloskey,0,1952,1952,HISTADD_jack_mccloskey,0,,,,
2538,45,George McCloud,George,McCloud,0,1989,2002,george_mccloud,0,,,,
2539,203468,CJ McCollum,CJ,McCollum,1,2013,2018,cj_mccollum,1610612757,Portland,Trail Blazers,POR,blazers
2540,77513,John McConathy,John,McConathy,0,1951,1951,HISTADD_john_mcconathy,0,,,,
2541,77514,Paul McConnell,Paul,McConnell,0,1952,1952,HISTADD_bucky_mcconnell,0,,,,
2542,204456,T.J. McConnell,T.J.,McConnell,1,2015,2018,t.j._mcconnell,1610612755,Philadelphia,76ers,PHI,sixers
2543,77515,Keith McCord,Keith,McCord,0,1980,1980,HISTADD_keith_mccord,0,,,,
2544,77516,Tim McCormick,Tim,McCormick,0,1984,1991,HISTADD_tim_mccormick,0,,,,
2545,1741,Jelani McCoy,Jelani,McCoy,0,1998,2007,jelani_mccoy,0,,,,
2546,77517,Paul McCracken,Paul,McCracken,0,1972,1976,HISTADD_paul_mccracken,0,,,,
2547,200840,Chris McCray,Chris,McCray,0,2006,2006,chris_mccray,0,,,,
2548,1622,Rodney McCray,Rodney,McCray,0,1983,1992,rodney_mccray,0,,,,
2549,77518,Scooter McCray,Scooter,McCray,0,1983,1986,HISTADD_scooter_mccray,0,,,,
2550,1628571,Erik McCree,Erik,McCree,1,2017,2017,erik_mccree,1610612762,Utah,Jazz,UTA,jazz
2551,1626191,Chris McCullough,Chris,McCullough,1,2015,2017,chris_mccullough,1610612764,Washington,Wizards,WAS,wizards
2552,77520,John McCullough,John,McCullough,0,1981,1981,HISTADD_john_mccullough,0,,,,
2553,723,Clint McDaniel,Clint,McDaniel,0,1995,1995,clint_mcdaniel,0,,,,
2554,1365,Xavier McDaniel,Xavier,McDaniel,0,1985,1997,xavier_mcdaniel,0,,,,
2555,77523,Jim McDaniels,Jim,McDaniels,0,1971,1977,HISTADD_jim_mcdaniels,0,,,,
2556,203909,KJ McDaniels,KJ,McDaniels,0,2014,2016,kj_mcdaniels,0,,,,
2557,203926,Doug McDermott,Doug,McDermott,1,2014,2018,doug_mcdermott,1610612742,Dallas,Mavericks,DAL,mavericks
2558,77524,Ben McDonald,Ben,McDonald,0,1985,1988,HISTADD_ben_mcdonald,0,,,,
2559,77525,Glenn McDonald,Glenn,McDonald,0,1974,1976,HISTADD_glenn_mcdonald,0,,,,
2560,1075,Michael McDonald,Michael,McDonald,0,1997,1997,michael_mcdonald,0,,,,
2561,77527,Hank McDowell,Hank,McDowell,0,1981,1986,HISTADD_hank_mcdowell,0,,,,
2562,686,Antonio McDyess,Antonio,McDyess,0,1995,2010,antonio_mcdyess,0,,,,
2563,77528,Jim McElroy,Jim,McElroy,0,1975,1981,HISTADD_jim_mcelroy,0,,,,
2564,200829,Ivan McFarlin,Ivan,McFarlin,0,2006,2006,ivan_mcfarlin,0,,,,
2565,77529,Mel McGaha,Mel,McGaha,0,1948,1948,HISTADD_mel_mcgaha,0,,,,
2566,203956,Mitch McGary,Mitch,McGary,0,2014,2015,mitch_mcgary,0,,,,
2567,201580,JaVale McGee,JaVale,McGee,1,2008,2018,javale_mcgee,1610612744,Golden State,Warriors,GSW,warriors
2568,77530,Mike McGee,Mike,McGee,0,1981,1989,HISTADD_mike_mcgee,0,,,,
2569,77531,Bill McGill,Bill,McGill,0,1962,1964,HISTADD_thehill_mcgill,0,,,,
2570,77532,George McGinnis,George,McGinnis,0,1975,1981,HISTADD_george_mcginnis,0,,,,
2571,77533,Jon McGlocklin,Jon,McGlocklin,0,1965,1975,HISTADD_jon_mcglocklin,0,,,,
2572,1503,Tracy McGrady,Tracy,McGrady,0,1997,2012,tracy_mcgrady,0,,,,
2573,77534,Gil McGregor,Gil,McGregor,0,1971,1971,HISTADD_gil_mcgregor,0,,,,
2574,203585,Rodney McGruder,Rodney,McGruder,1,2016,2018,rodney_mcgruder,1610612748,Miami,Heat,MIA,heat
2575,77536,Al McGuire,Al,McGuire,0,1951,1954,HISTADD_al_mcguire,0,,,,
2576,77535,Allie McGuire,Allie,McGuire,0,1973,1973,HISTADD_allie_mcguire,0,,,,
2577,77537,Dick McGuire,Dick,McGuire,0,1949,1959,HISTADD_dick_mcguire,0,,,,
2578,201187,Dominic McGuire,Dominic,McGuire,0,2007,2012,dominic_mcguire,0,,,,
2579,1450,Kevin McHale,Kevin,McHale,0,1980,1992,kevin_mchale,0,,,,
2580,29,Jim McIlvaine,Jim,McIlvaine,0,1994,2000,jim_mcilvaine,0,,,,
2581,976,Jeff McInnis,Jeff,McInnis,0,1996,2007,jeff_mcinnis,0,,,,
2582,77540,Kenny McIntosh,Kenny,McIntosh,0,1971,1974,HISTADD_kenny_mcintosh,0,,,,
2583,77541,Kevin McKenna,Kevin,McKenna,0,1981,1987,HISTADD_kevin_mckenna,0,,,,
2584,77542,Forrest McKenzie,Forrest,McKenzie,0,1986,1986,HISTADD_forrest_mckenzie,0,,,,
2585,77543,Stan McKenzie,Stan,McKenzie,0,1967,1973,HISTADD_stan_mckenzie,0,,,,
2586,365,Derrick McKey,Derrick,McKey,0,1987,2001,derrick_mckey,0,,,,
2587,243,Aaron McKie,Aaron,McKie,0,1994,2006,aaron_mckie,0,,,,
2588,77547,Billy McKinney,Billy,McKinney,0,1978,1985,HISTADD_billy_mckinney,0,,,,
2589,77545,Carlton McKinney,Carlton,McKinney,0,1989,1991,HISTADD_carlton_mckinney,0,,,,
2590,77546,Horace McKinney,Horace,McKinney,0,1946,1951,HISTADD_bones_mckinney,0,,,,
2591,203590,Trey McKinney-Jones,Trey,McKinney-Jones,0,2017,2017,trey_mckinney-jones,0,,,,
